Asset,mean_daily_return,mean_annual_return,median_daily_return,daily_volatility,annual_volatility,volatility_of_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,skewness,kurtosis,jarque_bera_stat,var_95,var_99,cvar_95,max_drawdown,price_range_ratio,current_vs_mean_price,price_stability,momentum_5d,vol_adj_momentum_5d,momentum_10d,vol_adj_momentum_10d,momentum_21d,vol_adj_momentum_21d,momentum_63d,vol_adj_momentum_63d,momentum_126d,vol_adj_momentum_126d,momentum_252d,vol_adj_momentum_252d,recent_1month_return,recent_1month_volatility,recent_1month_sharpe,recent_3month_return,recent_3month_volatility,recent_3month_sharpe,recent_vs_historical_return,recent_6month_return,recent_6month_volatility,ma_ratio_20_50,price_vs_ma20,price_vs_ma50,rsi_14,bollinger_position,trend_strength,vol_regime,momentum_acceleration,recent_performance_percentile,rolling_mean_21d,rolling_std_21d,rolling_sharpe_21d,rolling_min_21d,rolling_max_21d,rolling_q25_21d,rolling_q75_21d,vol_stability_21d,rolling_mean_63d,rolling_std_63d,rolling_sharpe_63d,rolling_min_63d,rolling_max_63d,rolling_q25_63d,rolling_q75_63d,vol_stability_63d,rolling_mean_126d,rolling_std_126d,rolling_sharpe_126d,rolling_min_126d,rolling_max_126d,rolling_q25_126d,rolling_q75_126d,vol_stability_126d,rolling_mean_252d,rolling_std_252d,rolling_sharpe_252d,rolling_min_252d,rolling_max_252d,rolling_q25_252d,rolling_q75_252d,vol_stability_252d,market_correlation,max_market_correlation,sector_correlation,max_sector_correlation,mean_correlation,median_correlation,max_correlation,min_correlation,correlation_dispersion,safe_haven_score,sector_ETF_Bonds,sector_Technology,sector_ETF_Small,sector_ETF_Broad,sector_Consumer,sector_ETF_Commodity,sector_REIT,sector_ETF_Emerging,sector_Energy,sector_Utilities,sector_Healthcare,sector_Industrial,sector_Communication,sector_ETF_Tech,sector_Materials,sector_ETF_International,sector_ETF_REIT,sector_Financial,type_Stock,type_ETF,is_etf,is_tech,is_defensive,is_cyclical,is_commodity,bull_market_days,bear_market_days,sideways_market_days,positive_days_ratio,large_move_days,information_ratio_spy,tracking_error_spy,beta_spy,liquidity_proxy,price_impact_proxy,tail_ratio,upside_potential,downside_deviation
XOM,0.0004344611306682191,0.10948420492839121,0.0003617969265052867,0.01738253024057089,0.27593911304166197,0.007580867654993778,0.396769431203691,0.02512957660125412,0.1886953187005782,-0.01305765091649313,3.6077159023820107,1361.8299733199533,-0.026280556893407137,-0.04808008315108135,-0.039982935119803255,-0.5802168579609587,4.967711500873023,1.5729345799261572,2.755037296971599,-0.035260380233900324,-2.087639768979361,-0.038530142606118645,-2.393915914843889,0.04976142262015504,3.2629908672878116,-0.07591220854606906,-3.7535740761150524,0.031635163947460576,1.8301025075534696,-0.024919967463199466,-1.6466251541683241,0.04976142262015504,0.24209019484105404,2.466589247176718,-0.07591220854606906,0.32104573595272456,-0.9458117650532817,-252.42274883244355,0.031635163947460576,0.2744068470840834,0.016908880020532147,-0.0058055928018656555,0.011005121146531627,56.56613325780641,0.46055497538369056,-0.174583318836343,1.0076836315986215,-0.1922944110685343,0.1452991452991453,0.0024262619385924853,0.01525024881896671,0.15909654769533643,-0.030427793009483506,0.023961453089826,-0.0055459643803893455,0.013513483265491955,128.27836008124976,-0.0010482462310058066,0.020223980400205153,-0.05183184567342505,-0.07195592311404675,0.04991569873924795,-0.010622262405841909,0.01113133934328947,140.3289842311166,0.00039700695933526334,0.017286006558043195,0.022966956422363245,-0.07195592311404675,0.04991569873924795,-0.0070193971318127935,0.010677545301077784,150.8498861067245,1.4803631029691645e-05,0.015133965007224711,0.000978172674684039,-0.07195592311404675,0.04991569873924795,-0.007626419388878453,0.009323268737877977,162.90767730880816,0.47374761230122736,0.5331590942734306,0.813300764590279,0.8397969815257373,0.3574173076475709,0.3244657536496369,0.8397969815257373,-0.23640529518672954,0.18242501771146852,-0.25311448378427226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1205.0,1137.0,169.0,0.5109518120270808,0.056152927120669056,-0.00916654214031354,0.014816757720486257,0.8468620149970663,57.5290240350623,0.012320876765597568,1.1053292413852878,0.012815329282627208,0.01728883608196315
CVX,0.000549712024280523,0.13852743011869179,0.0008379505102253937,0.01749091234744396,0.2776596256497942,0.007612166739728366,0.4989109590366347,0.031002833942177253,0.34422078543616114,-0.009850257375687907,4.958987591799131,2572.9323550522054,-0.026496377941672644,-0.0459746779992302,-0.04014464695221853,-0.4024377259588322,3.9441924779596857,1.40034668867704,3.0494540464674422,-0.024989773619043754,-2.2417596166104206,-0.01864163629933102,-1.4998949168897373,0.03828582872228248,3.132185350586213,-0.12737607086850755,-5.75244447554679,0.01878246153849661,1.0288743443536104,-0.040119586895767,-2.54532944582247,0.03828582872228248,0.1940398224227984,2.367709570803079,-0.12737607086850755,0.35150838006123636,-1.4494797631432552,-252.6640101751486,0.01878246153849661,0.2897947014417064,0.02887563763709844,-0.0019237862915267856,0.02689630078972627,56.43198540845266,0.4814459284763229,-0.11856824537529548,0.7754934737209459,-0.2948692228755513,0.05982905982905983,0.001861824554711881,0.012223359870806033,0.15231692222026583,-0.02253845529645493,0.024178326990179855,-0.004434018374513071,0.009177411349927667,126.41301623470356,-0.0019140870364861588,0.022142946604695336,-0.08644229111225347,-0.08224442409384636,0.06645732419490291,-0.008791597617861746,0.009222390541904768,143.12660495687547,0.0003160109308236718,0.018255350268546838,0.017310592575599314,-0.08224442409384636,0.06645732419490291,-0.006479993303594583,0.009962095452741626,158.2673363371182,-3.701457346093053e-05,0.015762040926220112,-0.00234833633754604,-0.08224442409384636,0.06645732419490291,-0.006645406248568325,0.009252020074999756,180.6524347923134,0.5173278072334863,0.5754159992444167,0.8219171592810539,0.8397969815257373,0.3825037469220172,0.35925025127530347,0.8397969815257373,-0.2145862255611786,0.18193102484239895,-0.2851548404012044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1240.0,1108.0,163.0,0.5280764635603346,0.05017921146953405,-0.0014327780046898872,0.0143550084856315,0.9192845661010555,57.172546527919415,0.012179807103604763,1.0421924113884546,0.012456830183762473,0.01773102501873795
COP,0.0006013752560632013,0.15154656452792672,0.0,0.023521352369215414,0.3733898932131834,0.009534352519411968,0.4058668091516946,0.02620116149642861,0.24150739762040838,0.06532825363999176,4.107247303405752,1766.7554542686491,-0.035046085712569786,-0.06573765695454489,-0.053101511676120136,-0.6275027846812441,6.896725378997783,1.4251652829625534,2.0994195295831575,-0.021480768077301926,-1.2916603493624979,-0.07446370966250715,-4.509700793991373,0.04836447971316371,2.568006564812272,-0.11591538571968685,-3.749755923550398,-0.060465776463976884,-2.413983365157686,-0.18545614424344625,-8.892217976952304,0.04836447971316371,0.2989720992853005,1.9412304959070128,-0.11591538571968685,0.4907251938414822,-0.9448496810386362,-252.62867773484464,-0.060465776463976884,0.39762678483160624,0.0137877445177641,-0.012359290819386137,0.0012580469541396688,53.74448717354085,0.41926348684808323,-0.21505104605794118,0.9030239407658545,-0.17863518466206374,0.13675213675213677,0.0024205113025382017,0.018833471991805094,0.1285217778002604,-0.03147115091456043,0.03566559923893231,-0.00792167703309643,0.01605158489835734,100.79585356744131,-0.0014755740994495867,0.03091278154710775,-0.04773346252264523,-0.1022619432836076,0.10706505884492779,-0.011521209986470715,0.014038487477938344,114.65165451394016,-0.00017863486754043128,0.025048133030538603,-0.007131663957654658,-0.1022619432836076,0.10706505884492779,-0.011202588445030748,0.01283830815075232,127.22893599933414,-0.000594622467233621,0.02085600518612224,-0.02851085152343977,-0.1022619432836076,0.10706505884492779,-0.011308772769139108,0.009712791294100798,143.69664451477178,0.45554397119814016,0.5111417221543625,0.7954209423455956,0.8040373370363705,0.3309006043397351,0.2876369890315168,0.8040373370363705,-0.2182332205660227,0.1808570238233659,-0.2654329814517563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1201.0,1192.0,118.0,0.49741138988450817,0.04938271604938271,0.001528451323382696,0.020344574205025525,1.0850682373802323,42.514562271036475,0.016700501964320855,1.0612917295683109,0.017841033174450852,0.022952236531390894
BA,0.000537734107100142,0.1355089949892358,0.0005674442627898735,0.024352390489501885,0.38658221439093887,0.011817257966525118,0.35053085720130844,0.022348526080879307,0.19341543209878187,0.19627931177176441,6.68849057498437,4696.617133513464,-0.03589016717316473,-0.0673119120218769,-0.056966668455786185,-0.7006110811262884,4.528996717376992,0.976118734868401,2.756108050202547,0.040832553377338154,1.2705395522766598,0.04597639336230519,2.007022180567757,0.006484802339378204,0.2978472939329845,0.1846461821607308,5.944340356755469,0.144814492754042,5.375350281379626,0.15020183158584977,6.168775554720952,0.006484802339378204,0.345623572365206,0.22515139097720974,0.1846461821607308,0.4931021939007601,1.4978329802190415,-251.3798673140029,0.144814492754042,0.42766679082371195,0.04784191371475899,0.013639848898417739,0.062134319087257195,41.906698546082005,0.6060156234811204,0.07876566835564106,0.8941838565603709,0.21826946142039838,0.8205128205128205,0.0005319659551364719,0.021772238564763582,0.0244332227737671,-0.04789719626168221,0.05908777328714665,-0.010152326665352485,0.009268413693498623,82.0233630055886,0.0031678310670754883,0.031062518476232395,0.10198242842090754,-0.10471045415356628,0.13051030694125687,-0.007579295872673919,0.01599462231706017,91.17807563279324,0.0014336269220141793,0.026940475536205225,0.053214610858948366,-0.10471045415356628,0.13051030694125687,-0.009893161340887913,0.015407384979323868,98.35389381932326,0.0008512039852341955,0.024348726948073312,0.034958870213194056,-0.10471045415356628,0.13051030694125687,-0.011860474091694495,0.014869460828917047,107.4588555569435,0.5519270742396195,0.5910848312262816,0.49058113115480684,0.5053529484898336,0.3659430844378043,0.37899386609453783,0.6028217452620726,-0.1255644070575173,0.15369556188585473,-0.3230690515227194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1227.0,1142.0,142.0,0.5125448028673835,0.05137395459976105,-0.0016203991916759277,0.020084839441366124,1.2961924016786064,41.06373049623575,0.016223094847607915,1.005560723790498,0.01674685269969644,0.02406127836592366
CAT,0.0009146737612309513,0.23049778783019972,0.0007274626284499153,0.0189358477492962,0.3005972640529194,0.006115203342353992,0.7667993538012413,0.04864479181541438,0.5738799473211935,-0.028843589241965936,3.262809726054954,1114.1783168254,-0.028652004823621346,-0.05381665265534127,-0.04320646133772147,-0.4016480954006796,8.948599692931342,2.286613725084794,1.8358956374762514,0.06001687412113954,5.024682733571582,0.08727070361973288,7.438819094979189,0.10352762166497298,9.20429779532063,0.18044054446109636,7.500742790021083,0.06267151021001838,3.0117406134506353,0.20468285759207205,10.555794078360874,0.10352762166497298,0.17855246332257094,6.957795131256707,0.18044054446109636,0.38188282449488903,1.8900095305387197,-251.4957210826171,0.06267151021001838,0.33033368723193696,0.0608067030441779,0.0709876429395555,0.13611087050776494,77.54015884515191,1.0,0.16664357379919498,0.5800627986616482,0.28020756348096854,0.7606837606837606,0.00476201264527779,0.011247747950702491,0.42337476498843246,-0.01313323511080855,0.027719518496036377,-0.0038603894799682514,0.013357863702202266,150.79579130846537,0.0029214489564002833,0.024056356751914303,0.12144187029350596,-0.08635626898607429,0.09628281087232574,-0.006436946383535147,0.013944387836506644,195.54109985812673,0.0006973879618723191,0.02080906633530234,0.03351365941340716,-0.08635626898607429,0.09628281087232574,-0.008224182122191948,0.01237037461354823,234.34961812911274,0.0009256502105691452,0.01939056939464814,0.047737134053661555,-0.08635626898607429,0.09628281087232574,-0.008260905619751513,0.011718687903588543,291.4274304675788,0.6040974136939377,0.6538183038549731,0.48688343485289254,0.49795755588600493,0.3946650563954073,0.38954375261567287,0.6682411523115648,-0.2486204864596478,0.1835587735292209,-0.34869914160943744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1235.0,1121.0,155.0,0.5232974910394266,0.056152927120669056,0.023744927265483676,0.01450390614738586,1.1222278233118044,52.80988806203132,0.013576688450533695,1.0199928473635822,0.014655300451147109,0.018803118013162364
GE,0.0005889718220244535,0.14842089915016227,0.00010747842644631689,0.022139190474890495,0.35144875334910136,0.009489805452001546,0.4223116392811122,0.027026235847662953,0.18453502180040926,0.07226240776668029,4.588194902871839,2204.7019308912368,-0.03269799571851634,-0.06279988381324775,-0.051134392637890234,-0.8042966462522894,9.625048857574393,2.849821698720765,1.8721357779633832,0.03865871911636076,8.235358576503,0.08786985633392552,7.854266173071142,0.054185824000219984,3.526871254072237,0.28772267540889085,10.882313470146258,0.5061462183062673,22.45259855675894,0.6129817962478701,28.587908184988066,0.054185824000219984,0.2438913210526185,2.6660640698336104,0.28772267540889085,0.41971368373522155,2.7420852505766966,-250.9730144848125,0.5061462183062673,0.35785711412127,0.08007658450374233,0.044769816174732524,0.1284314146466079,56.74335516960853,0.8955442275199408,0.13161232993040037,0.7165242230327806,0.11810265778512719,0.8974358974358975,0.0026288948195768965,0.01536370910552943,0.17111068697797407,-0.03742891501945267,0.03525923304328216,-0.0002536467279572463,0.011315941235165106,100.76674255376737,0.004369172420081574,0.026439476881290797,0.16525184820026845,-0.11096310175561863,0.10568583380361063,-0.001700723630713663,0.014264757030078012,114.05868384823022,0.003508722125115308,0.022542879258574792,0.1556465828907224,-0.11096310175561863,0.10568583380361063,-0.0067400444591616815,0.014405114615164916,120.92735062843583,0.002129953615224661,0.02144199541573164,0.09933560631497707,-0.11096310175561863,0.10568583380361063,-0.007106686413057339,0.013624707427178362,129.22135603075427,0.5201907068984201,0.5649436533814465,0.5016552521879193,0.5053529484898336,0.344178742216704,0.3390963944652575,0.5655658191258478,-0.20375564906659832,0.16151720408203624,-0.3429475427096445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1188.0,1150.0,173.0,0.5009956192751892,0.053365193150139385,0.0010149401056045637,0.01841710385210024,1.1337778654297417,45.16876988497685,0.015139410965680576,1.0419561428983337,0.016060339371197847,0.021792595363419202
VZ,0.000235396096440022,0.05931981630288555,0.0002479175422724911,0.012298068639968301,0.19522578736655077,0.004112204428344214,0.30385236040312763,0.018795432701464904,0.1480492038622484,-0.06813854504722117,4.273590983472594,1912.7700838745614,-0.01913213583377621,-0.0332340622806435,-0.02875828200115511,-0.4006763613405132,1.8231538557176163,1.1590678223382087,6.849778577546507,0.0214825267776253,1.7114283197193343,0.006045155693491289,0.4911862568640948,-0.001384753536936456,-0.12796934359325524,-0.021478021415391235,-1.505744941854919,0.12856139362921493,8.868172722682598,0.1302892674540559,9.26428041066454,-0.001384753536936456,0.17177771095689476,-0.09673573102512287,-0.021478021415391235,0.22643477685739402,-0.3794120622896693,-252.1483385085957,0.12856139362921493,0.2301318341782778,-0.006128994476202965,0.008072510308707592,0.0018940394614133105,46.60713932952727,0.6065709102094589,0.05363662020818388,0.7694308413841457,-0.17481071943167048,0.3162393162393162,-1.0366663328875703e-05,0.010820978666092338,-0.0009580153190172865,-0.015294153550091893,0.022689649097451303,-0.008837511448197555,0.006373948391721562,221.75360767343085,-0.00024362714828994405,0.014264050184311152,-0.01707980167918271,-0.05677341551540982,0.026682434683102718,-0.010043375167830826,0.010579136041225512,295.1664928788695,0.001065410389777831,0.014496942904639949,0.07349207324509995,-0.06221506135322466,0.04137462172506767,-0.006512430657697049,0.010086322206249776,367.5605623924863,0.000585519870895668,0.014063614407015779,0.04163366926524773,-0.06221506135322466,0.04137462172506767,-0.005893151006391789,0.00886969268833987,492.6694133747852,0.3418350113676296,0.3901892809030429,0.4823553586834133,0.6789143443596631,0.29067320287490445,0.2998846120919818,0.6789143443596631,-0.03164261684962748,0.12520277326585516,-0.12149954736557153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1190.0,1102.0,219.0,0.5093588211867782,0.051772202309836715,-0.026023312254469008,0.012868595088172934,0.43971715317558385,81.31358095937392,0.008668333081025418,0.9889774792500984,0.008882834235217608,0.012524111584921128
T,0.00044338531785968565,0.11173310010064079,0.0006737923757094144,0.014268472947809044,0.22650498605133254,0.005497237765016012,0.49329201113179405,0.030048157297822467,0.31206642342338964,-0.18976712963864797,5.677673849419965,3387.760282434129,-0.02082788872791075,-0.042230877918342145,-0.034458631105596944,-0.35804268487112834,2.450935914924006,1.7605308784059,5.6234929204392285,0.026241125925452913,1.672661110866259,0.02660517863750611,2.0615863904317084,0.05697594671684203,4.675222954486751,0.03786967993199175,2.296841044010348,0.29056201630169864,18.248339046045277,0.6230776430819773,42.33304269788533,0.05697594671684203,0.1934592474319076,3.534136360386454,0.03786967993199175,0.2617344955349349,0.5787495431902229,-251.95842334200267,0.29056201630169864,0.25276432018366923,0.014079620512832403,0.032391565662480026,0.0469272471276565,66.16765355717445,1.0,0.04138857477349125,0.8279927609466344,-0.20560244499439118,0.5128205128205128,0.0027125340890292674,0.012186787084060456,0.22257991957347723,-0.02145917359683669,0.030626802446161117,-0.00282985222535026,0.01152736643320651,168.46314335638297,0.0007257223000835665,0.01648772344553292,0.04401591902490269,-0.0685314624986082,0.033661095751568615,-0.007819481219612734,0.012015984538959135,210.18433543548804,0.002153278860924181,0.015922655512292685,0.1352336524056428,-0.0685314624986082,0.0625,-0.004172026822247321,0.011472954397432122,244.01669809872683,0.002031889765161491,0.014718470569872416,0.1380503331182123,-0.0685314624986082,0.0625,-0.005252260940588116,0.010677576915686549,299.33534151437914,0.3990201011316487,0.4494215603537172,0.5263995393757042,0.6789143443596631,0.32418292453560443,0.3476147710207799,0.6789143443596631,-0.10332919122647828,0.13034583242084008,-0.17478968360670297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1231.0,1103.0,177.0,0.5217045001991238,0.050975706889685383,-0.009387447113626528,0.013517439331508032,0.5876145756769069,70.08458464040136,0.009808795651768542,1.0132655355487095,0.01003366687759063,0.014755823908437039
DIS,0.000164052809478681,0.04134130798862761,9.440702203167284e-05,0.017267721207280956,0.2741165761395686,0.0072403480716590205,0.15081651963863127,0.009544634631537558,0.07025430866619861,0.03194928618472544,6.07684702331736,3864.0264838073194,-0.026027679239586488,-0.04494519299812044,-0.04069570535727636,-0.5884522782090675,2.5455120806426423,1.0987340729632618,4.344784297740904,0.057654602441198355,12.977186489534828,0.055950728221092705,6.248449778162613,0.11175535066289144,11.490953269731493,0.22179339463504832,8.412464117190916,0.06451032945029866,3.03409222364881,0.18327900733609015,10.108406509492681,0.11175535066289144,0.15438764318031403,8.68634419393544,0.22179339463504832,0.41852909430567115,2.119741711175399,-251.13236040734495,0.06451032945029866,0.3375209640432315,0.09136819240096217,0.05709634244743156,0.15368132445052196,78.20676091443704,1.0,0.051034270466242426,0.5363919381262471,0.35052470540771064,0.9487179487179487,0.005102282940515243,0.00972550736563064,0.524628972936302,-0.011299036859342637,0.026543291456379237,-0.0019514971153350436,0.01217459013307165,130.8833704348432,0.003526633088478196,0.02636485476137868,0.13376265943419066,-0.09029752233380652,0.09074419942014157,-0.004878653353879103,0.012616046140888515,156.39339911706045,0.0007206056886550813,0.02126182221736099,0.03389200047334996,-0.09029752233380652,0.09074419942014157,-0.007367812083095365,0.009436991132978578,174.36666888932376,0.0008315328018323853,0.018131345149601498,0.04586161671797755,-0.09029752233380652,0.09074419942014157,-0.006722833464161693,0.008772981152489034,193.59783070126736,0.6111151479970149,0.6429984994616773,0.3298405536994543,0.37388473439174524,0.38851571761717485,0.41803466948087553,0.6429984994616773,-0.12365997055599846,0.1562817409320066,-0.38761296899802394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1164.0,1153.0,194.0,0.5017921146953405,0.051772202309836715,-0.030513872274029144,0.013312854939192284,1.0077732185806714,57.91152103951903,0.011638048574365697,0.9877080426870731,0.011881567316204423,0.017187961175236053
NEE,0.0006377973707573975,0.16072493743086416,0.0011598371206211766,0.015232776722376315,0.24181283390628788,0.006556974462893594,0.664666696281106,0.03996712867329852,0.37238224734070163,-0.26758123040391385,5.058625715408673,2707.2862288749193,-0.02249037456712072,-0.045501431910666475,-0.036627977540114764,-0.4316127811641165,4.609642127311899,1.3430780175850563,2.5690749940247044,-0.018521209187244647,-1.3430554257294465,-0.07167692829430095,-5.996935839596023,0.014374796197356376,1.0373419957223906,-0.006647012894457571,-0.3068460729014007,-0.03225429741418129,-1.6118123181784976,-0.025606296247868587,-1.406828199757865,0.014374796197356376,0.21997838345852494,0.7841568414871067,-0.006647012894457571,0.34387944901270556,-0.07731794282608588,-252.19062182023868,-0.03225429741418129,0.31766793953086125,0.03001009398340293,-0.03144796236677683,-0.0023816246895873583,38.602922872271414,0.09717771239954097,-0.25826270637058124,0.7613319141689018,0.019131622547449267,0.3333333333333333,0.0007714206152949091,0.01385733562955378,0.05566875450787862,-0.02602328816362187,0.023916522437103405,-0.011184054746479655,0.011404068495538988,146.23628573709158,0.00012759210173851797,0.02166236912079845,0.005890034512246142,-0.07249789384195848,0.054125757438430844,-0.013049157232511654,0.012286554487205836,169.33166521509966,-6.046031873998794e-05,0.0200111992261182,-0.003021324112403838,-0.07249789384195848,0.054125757438430844,-0.011413303680225667,0.011371712905967168,191.2501803497524,6.330888480871573e-05,0.018201437995254737,0.0034782353364179726,-0.07249789384195848,0.054125757438430844,-0.010158793703899271,0.011192833986499062,222.82863865343276,0.4129732624017169,0.44214954656311467,0.0,0.0,0.30863504996471197,0.29087505106087874,0.5754839188455583,0.13682859452835253,0.10909306590463991,-0.20657678351462816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1278.0,1054.0,179.0,0.5436081242532855,0.051772202309836715,0.004725707052250807,0.014287344796238909,0.6171765561819327,65.64791293310573,0.010563541215738746,1.0474763751751464,0.010744944446149105,0.0159580483244347
AMT,0.0005467940550727287,0.13779210187832763,0.0008975913227324828,0.015848524085041525,0.25158752025862413,0.00613873045279166,0.5476905282769259,0.03412097730641073,0.2984609258257427,0.07625881146148894,3.661961831570949,1405.4512787439319,-0.025400996474030046,-0.043427897221030944,-0.036066308232169546,-0.46167551580530164,4.043998073254093,1.3300572024150177,3.085580800828845,-0.0027523376659857046,-0.201087038651711,0.028957174731531143,2.5962640270932544,0.04234477736207998,4.358140619150876,0.04190158982282122,2.2812545958768347,0.2267200611125595,12.893788903051048,0.18459578708925872,10.782993818573326,0.04234477736207998,0.15424066364011388,3.2944446448349356,0.04190158982282122,0.29157951876951843,0.5748221274203102,-251.96842474984288,0.2267200611125595,0.2791320240047939,0.0050344833357929275,0.024424577258227664,0.029582025721210936,69.29636277672478,0.8552827729129523,0.0361293908117192,0.5675657577869385,-0.1354841374810094,0.5384615384615384,0.002021804901701071,0.009716248524888225,0.20808493077572135,-0.01701976024820162,0.019082256928460772,-0.002515717052080868,0.008676986453799662,154.79139185992832,0.0008183303512152415,0.018367783192000883,0.04455248315276402,-0.05478019497627873,0.047468048791156514,-0.006570104647059982,0.008983307274827101,182.3113458284327,0.001775908277222421,0.01758366472549516,0.10099761937836944,-0.05478019497627873,0.061197928864393125,-0.006935804282821895,0.009418249480473262,205.93480491602855,0.0008187499118846441,0.01711915913104751,0.04782652615219573,-0.07659579759796908,0.061197928864393125,-0.007663503845770164,0.008818872743986572,240.38496755173472,0.45321887806831196,0.48052441369496746,0.0,0.0,0.33305070130433656,0.3187094754710435,0.7204412110880231,0.11473603343766801,0.12404355300335765,-0.21727547457631619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1247.0,1098.0,166.0,0.5264834727200318,0.05137395459976105,-0.0016441120565889463,0.014284616142204607,0.697855397889665,63.09735812837236,0.011350412671483673,0.9409990119005456,0.011579870818174234,0.016025158076875944
LIN,0.0007178362036741468,0.180894723325885,0.0005527522537747132,0.014192691979500639,0.2253020004737983,0.005426294980765161,0.8028988777084662,0.051224081042775545,0.5912557855704326,0.04269206764666208,3.5669099277028335,1331.8905713739168,-0.022489534090392727,-0.03745147089317071,-0.03223713019768282,-0.3059500266054245,5.934618704646571,1.9782960458072765,1.9583861831134872,0.02051113143182426,2.6762972764450565,0.006867208064740282,0.8420969597231438,0.014213886257639974,1.6675378521281277,0.020027775877467846,1.185060825666336,0.1035702514838861,7.56539320139525,0.07814010839160801,6.740263137608016,0.014213886257639974,0.13531234023916258,1.2605401310050928,0.020027775877467846,0.26828250400931425,0.2986072603045709,-252.10248814384906,0.1035702514838861,0.21732205162865395,0.0177341858465907,0.006226643769984941,0.024071254074393034,46.94208891871226,0.6306771991018655,-0.0030873476573231914,0.73525837004977,-0.06187438167363668,0.3418803418803419,0.00070691504604639,0.008523876228356703,0.08293351840265686,-0.014761521258538912,0.01560584694206435,-0.006390861541743842,0.007417082462445546,174.0731209619184,0.0004550071010744594,0.01690020920757939,0.026923163819202796,-0.06262577654484658,0.07353224240718581,-0.007008323710325004,0.007749697629870322,207.78636528659064,0.0008752101665261044,0.013690002452851418,0.06393060699151383,-0.06262577654484658,0.07353224240718581,-0.006389813587850568,0.007908395886454589,234.32915842570122,0.000365524346424248,0.011593035286058333,0.03152965012224399,-0.06262577654484658,0.07353224240718581,-0.0060685567323902345,0.006889769819049429,274.21298027649084,0.6530580084672466,0.6905063498221292,0.2047486991758223,0.2047486991758223,0.43302588324289454,0.43868083605080277,0.6905063498221292,-0.141217506723452,0.1485762788064727,-0.37076478586872125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1214.0,1091.0,206.0,0.5228992433293509,0.06053365193150139,0.01428971137534371,0.010326075531019966,0.8980357266091129,70.45879678389134,0.01009190741968487,1.0368054429827966,0.010914483160664464,0.014013647274115184
NEM,0.0007117349017638217,0.17935719524448307,0.00046853660787538054,0.022602591956770304,0.35880502381849805,0.007394601019430229,0.4998737011419637,0.0318692496422085,0.2911922103322317,-0.009807806903289749,3.6339785458927327,1381.6970893363177,-0.033798453274501705,-0.06246177452124639,-0.051962286303130385,-0.6159409107813976,6.252413765749876,1.5276939264798397,3.006623955509402,-0.02018164785429377,-0.7109044669663908,0.0062175610736965314,0.301984523315546,0.10929165677341524,4.4040009558819335,0.21740326462365744,7.597057147402562,0.5369419336685535,21.887875698050582,0.49211622003151945,21.600295813074375,0.10929165677341524,0.3939488847891658,3.3291118008440956,0.21740326462365744,0.4542771980630078,1.914278467425995,-251.29147418945468,0.5369419336685535,0.3894251350565712,0.043882625550599075,0.03207289043521655,0.07736295862710985,66.98500063361479,0.6972812304191203,-0.09629165916566285,1.0892601720586566,-0.04507234911118663,0.8461538461538461,0.0052429500973855655,0.024816447105318332,0.21126916657872294,-0.04105423824218957,0.054248872233114476,-0.004442961965082759,0.019462577104550238,127.19363760644583,0.0035288696320921404,0.028616773627665487,0.12331472715989822,-0.08586805016152166,0.08429723350967122,-0.012528402229840252,0.01922794764069602,151.94782915915138,0.003714779758972434,0.024531477658034023,0.15142910715595842,-0.08586805016152166,0.08429723350967122,-0.008391310840811406,0.018637645996177232,176.0881783507486,0.0018498549504499216,0.02278284632257897,0.08119507651757368,-0.1136591625098441,0.08429723350967122,-0.008549614294335234,0.015313620283268381,222.4153993314251,0.18900385274592266,0.20198451319725758,0.2047486991758223,0.2047486991758223,0.15565082588212717,0.13964570689602743,0.6568027039199688,0.044625492608606945,0.0963736978542684,-0.08810897604477327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1217.0,1175.0,119.0,0.5073675826363998,0.053763440860215055,0.006137762965899251,0.023046725305923315,0.4148783572296688,44.242713486692104,0.016066700999714807,1.0680201863090035,0.017003420755921456,0.02233296703732807
